Kepler-441 b,,0.146,207.2482,0.64,0.1,89.97,,2015,1/9/15,,,,,Published in a refereed paper,Primary Transit,,Primary Transit,,Kepler-441,284.5666667,49.01277779,15.5,284,-0.57,0.572,0.55,,1.9,4340
Kepler-442 b,,0.12,112.3053,0.409,0.04,89.94,,2015,1/9/15,,,,,Published in a refereed paper,Primary Transit,,Primary Transit,,Kepler-442,285.3666667,39.28000002,15.3,342,-0.37,0.609,0.598,,2.9,4402
Kepler-443 b,,0.208,177.6693,0.495,0.11,89.94,,2015,1/9/15,,,,,Published in a refereed paper,Primary Transit,,Primary Transit,,Kepler-443,288.6125,49.96861113,16.2,779,-0.01,0.738,0.706,,3.2,4723
Kepler-444 b,,0.034,3.60001053,0.04178,0.08,88,,2015,1/12/16,,,,,Published in a refereed paper,Primary Transit,,Primary Transit,,Kepler-444,289.7541667,41.63472224,9,,-0.55,0.758,0.752,,11.23,5046
Kepler-444 c,,0.0437,4.5458841,0.04881,0.12,88.2,,2015,1/12/16,,,,,Published in a refereed paper,Primary Transit,,Primary Transit,,Kepler-444,289.7541667,41.63472224,9,,-0.55,0.758,0.752,,11.23,5046
Kepler-444 d,,0.0473,6.189392,0.06,0.18,88.16,,2015,1/12/16,,,,,Published in a refereed paper,Primary Transit,,Primary Transit,,Kepler-444,289.7541667,41.63472224,9,,-0.55,0.758,0.752,,11.23,5046
Kepler-444 e,,0.0476,7.743493,0.0696,0.02,89.13,,2015,1/12/16,,,,,Published in a refereed paper,Primary Transit,,Primary Transit,,Kepler-444,289.7541667,41.63472224,9,,-0.55,0.758,0.752,,11.23,5046
Kepler-444 f,,0.0606,9.740486,0.0811,0.58,87.96,,2015,1/12/16,,,,,Published in a refereed paper,Primary Transit,,Primary Transit,,Kepler-444,289.7541667,41.63472224,9,,-0.55,0.758,0.752,,11.23,5046
Kepler-445 b,0.02,0.141,2.984151,,0,89.74,,2015,1/9/15,,,,,Published in a refereed paper,Primary Transit,Theoretical,Primary Transit,,Kepler-445,298.7375,46.49861113,18,90,0.19,0.18,0.21,,,3157
Kepler-445 c,0.027,0.224,4.871229,,0,89.91,,2015,1/9/15,,,,,Published in a refereed paper,Primary Transit,Theoretical,Primary Transit,,Kepler-445,298.7375,46.49861113,18,90,0.19,0.18,0.21,,,3157
Kepler-445 d,0.011,0.112,8.15275,,0,89.61,,2015,1/9/15,,,,,Published in a refereed paper,Primary Transit,Theoretical,Primary Transit,,Kepler-445,298.7375,46.49861113,18,90,0.19,0.18,0.21,,,3157
Kepler-446 b,0.014,0.134,1.565409,,0,87.42,,2015,1/10/16,,,,,Published in a refereed paper,Primary Transit,Theoretical,Primary Transit,,Kepler-446,282.25,44.92111113,16.5,120,-0.3,0.22,0.24,,,3359
Kepler-446 c,0.009,0.098,3.036179,,0,88.97,,2015,1/9/15,,,,,Published in a refereed paper,Primary Transit,Theoretical,Primary Transit,,Kepler-446,282.25,44.92111113,16.5,120,-0.3,0.22,0.24,,,3359
Kepler-446 d,0.01,0.12,5.148921,,0,88.72,,2015,1/9/15,,,,,Published in a refereed paper,Primary Transit,Theoretical,Primary Transit,,Kepler-446,282.25,44.92111113,16.5,120,-0.3,0.22,0.24,,,3359
Kepler-447 b,1.37,1.65,7.79430132,0.0769,,86.55,,2015,2/16/15,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,Kepler-447,285.2666667,48.56000002,12.5,,0.07,1,1.03,,,5493
Kepler-449 b,,0.1834,12.58242,,0.03,,,2015,1/12/16,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-449,293.7328334,41.90083335,11.411,,,0.969,1.467,,,5552
Kepler-449 c,,0.2466,33.6727,,0.05,,,2015,1/12/16,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-449,293.7328334,41.90083335,11.411,,,0.969,1.467,,,5552
Kepler-45 b,0.505,0.96,2.455239,0.027,0.11,87,8.10E-05,2011,9/24/13,230,,,,Submitted to a professional journal,Primary Transit,,,,Kepler-45,292.875,41.0641667,16.88,333,0.08,0.59,0.55,M,,3820
Kepler-450 b,,0.548,28.454851,,0.02,,,2015,1/12/16,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-450,295.4865,51.01350001,11.684,,-0.342,1.346,1.57,,,6152
Kepler-450 c,,0.234,15.413135,,0.02,,,2015,1/12/16,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-450,295.4865,51.01350001,11.684,,-0.342,1.346,1.57,,,6152
Kepler-450 d,,0.0747,7.51464,,0.14,,,2015,1/12/16,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-450,295.4865,51.01350001,11.684,,-0.342,1.346,1.57,,,6152
Kepler-452 b,,0.145,384.843,1.046,0.035,89.806,,2015,7/24/15,,,265,,Published in a refereed paper,Primary Transit,,Primary Transit,,Kepler-452,296.0036792,44.27756113,13.7,,0.21,1.037,1.11,G2,6,5757
Kepler-454 b,0.0215,0.211,10.57375339,0.0954,0,87.09,,2015,12/2/15,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,Kepler-454,287.4791667,38.2288889,11.57,,0.32,1.028,1.066,,5.25,5687
Kepler-454 c,4.46,,523.9,1.286,0.021,,,2015,12/2/15,337.4,2454892,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,Kepler-454,287.4791667,38.2288889,11.57,,0.32,1.028,1.066,,5.25,5687
Kepler-46 b,6,0.812,33.60134,0.1967,0.01,89.033,0.00023,2012,9/24/13,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-46,289.2708333,42.6041667,15.3,857,0.41,0.902,0.94,,9.9,5155
Kepler-46 c,0.376,,57.004,0.2799,0.0145,87.25,0.000327,2012,2/17/14,329.4,,,,Published in a refereed paper,TTV,,,,Kepler-46,289.2708333,42.6041667,15.3,857,0.41,0.902,0.94,,9.9,5155
Kepler-47(AB) b,,0.27,49.514,0.2956,,89.59,,2012,8/30/13,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-47A,295.2979,46.92,,,,1.043,0.964,,,5636
Kepler-47(AB) c,,0.41,303.148,0.989,,89.826,,2012,11/14/13,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-47A,295.2979,46.92,,,,1.043,0.964,,,5636
Kepler-48 b,0.0124,0.168,4.778,,,,,2012,12/18/15,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-48,299.1375,40.9489,13.04,,0.17,0.88,0.89,,3.14,5194
Kepler-48 c,0.04597,0.242,9.673928,,,,,2012,12/18/15,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-48,299.1375,40.9489,13.04,,0.17,0.88,0.89,,3.14,5194
Kepler-48 d,0.025,0.182,42.8961,,,,,2014,12/18/15,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-48,299.1375,40.9489,13.04,,0.17,0.88,0.89,,3.14,5194
Kepler-48 e,2.067,,982,,,,,2014,12/18/15,,,,,Published in a refereed paper,Radial Velocity,,,,Kepler-48,299.1375,40.9489,13.04,,0.17,0.88,0.89,,3.14,5194
Kepler-49 b,,0.24,7.2037945,,,,,2012,1/17/13,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-49,292.2958,40.5917,15.5,,,0.55,0.53,,,3974
Kepler-49 c,,0.23,10.9129343,,,,,2012,1/17/13,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-49,292.2958,40.5917,15.5,,,0.55,0.53,,,3974
Kepler-49 d,,0.143,2.576549,0.031,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-49,292.2958,40.5917,15.5,,,0.55,0.53,,,3974
Kepler-49 e,,0.139,18.596108,0.116,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-49,292.2958,40.5917,15.5,,,0.55,0.53,,,3974
Kepler-5 b,2.114,1.431,3.54846,0.05064,0,86.3,,2010,2/26/15,,,1752,,Announced on a website,Primary Transit,,,,Kepler-5,299.4083333,44.035,,,0.04,1.374,1.793,,,6297
Kepler-50 b,0.1,0.2,7.8125124,,,,,2012,5/30/14,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-50,288.1,50.0336,11,,,1.24,1.58,,3.8,6225
Kepler-50 c,0.11,0.25,9.3761368,,,,,2012,5/30/14,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-50,288.1,50.0336,11,,,1.24,1.58,,3.8,6225
Kepler-51 b,0.006607306,0.633420704,45.1555023,0.2514,0.04,,,2012,5/22/14,,,543,,Published in a refereed paper,Primary Transit,,,,Kepler-51,296.4792,49.9378,15,,,1,0.91,,,5803
Kepler-51 c,0.012585344,0.802927653,85.3128662,0.384,0.014,,,2012,5/25/14,,,439,,Published in a refereed paper,Primary Transit,,,,Kepler-51,296.4792,49.9378,15,,,1,0.91,,,5803
Kepler-52 b,8.7,0.19,7.8773565,,,,,2012,5/27/14,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-52,286.7375,49.9758,15.5,,,0.54,0.52,,,4075
Kepler-52 c,10.41,0.16,16.3850021,,,,,2012,5/27/14,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-52,286.7375,49.9758,15.5,,,0.54,0.52,,,4075
Kepler-52 d,,0.174,36.445171,0.182,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-52,286.7375,49.9758,15.5,,,0.54,0.52,,,4075
Kepler-53 b,18.41,0.26,18.6489525,,,,,2012,5/27/14,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-53,290.4625,40.5625,16,,,0.98,0.89,,,5858
Kepler-53 c,15.75,0.28,38.5583038,,,,,2012,5/27/14,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-53,290.4625,40.5625,16,,,0.98,0.89,,,5858
Kepler-53 d,,0.189,9.751962,0.091,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-53,290.4625,40.5625,16,,,0.98,0.89,,,5858
Kepler-54 b,,0.19,8.0109434,,,,,2012,1/17/13,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-54,294.775,43.0564,16.3,,,0.51,0.5,,,3705
Kepler-54 c,,0.11,12.0717249,,,,,2012,1/17/13,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-54,294.775,43.0564,16.3,,,0.51,0.5,,,3705
Kepler-54 d,,0.136,20.995694,0.126,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-54,294.775,43.0564,16.3,,,0.51,0.5,,,3705
Kepler-55 b,,0.22,27.94811449,,,,,2012,1/17/13,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-55,285.1667,44.0264,16.3,,,0.62,0.58,,,4362
Kepler-55 c,,0.2,42.1516418,,,,,2012,1/17/13,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-55,285.1667,44.0264,16.3,,,0.62,0.58,,,4362
Kepler-55 d,,0.142,2.211099,0.029,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-55,285.1667,44.0264,16.3,,,0.62,0.58,,,4362
Kepler-55 e,,0.138,4.617534,0.048,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-55,285.1667,44.0264,16.3,,,0.62,0.58,,,4362
Kepler-55 f,,0.142,10.198545,0.081,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-55,285.1667,44.0264,16.3,,,0.62,0.58,,,4362
Kepler-56 b,0.07,0.58,10.5016,0.1028,0,83.84,,2012,10/21/13,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-56,293.7583,41.8719,13,,0.2,1.32,4.23,,3.5,4840
Kepler-56 c,0.569,0.88,21.40239,0.1652,0,84.02,,2012,10/21/13,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-56,293.7583,41.8719,13,,0.2,1.32,4.23,,3.5,4840
Kepler-56 d,3.3,,,2,0.4,,,2013,10/18/13,,,,,Published in a refereed paper,Radial Velocity,,,,Kepler-56,293.7583,41.8719,13,,0.2,1.32,4.23,,3.5,4840
Kepler-57 b,18.86,0.2,5.7293196,,,,,2012,5/27/14,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-57,293.6417,44.6569,15.5,,,0.83,0.73,,,5145
Kepler-57 c,6.95,0.14,11.6092567,,,,,2012,5/27/14,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-57,293.6417,44.6569,15.5,,,0.83,0.73,,,5145
Kepler-58 b,1.39,0.25,10.2184954,,,,,2012,5/27/14,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-58,296.3583,39.1153,15.3,,,0.95,1.03,,,5843
Kepler-58 c,2.19,0.26,15.5741568,,,,,2012,5/27/14,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-58,296.3583,39.1153,15.3,,,0.95,1.03,,,5843
Kepler-58 d,,0.262,40.101371,0.236,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-58,296.3583,39.1153,15.3,,,0.95,1.03,,,5843
Kepler-59 b,2.05,0.098,11.8681707,,,,,2012,5/27/14,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-59,287.0375,46.64,14.8,,,1.04,0.94,,,6074
Kepler-59 c,1.37,0.18,17.9801235,,,,,2012,7/13/14,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-59,287.0375,46.64,14.8,,,1.04,0.94,,,6074
Kepler-6 b,0.669,1.323,3.234723,0.04567,0,86.8,,2010,2/26/15,,,1451,,Published in a refereed paper,Primary Transit,,,,Kepler-6,296.8375,48.24,,,0.34,1.209,1.391,,3.8,5647
Kepler-60 b,0.01,0.2,7.1316185,0.07497,,,,2012,11/21/15,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-60,288.9625,42.265,14.5,,,1.1,1.5,,,5915
Kepler-60 c,0.02,0.22,8.9193459,0.08701,,,,2012,11/21/15,,,,,Published in a refereed paper,Primary Transit,TTV,Primary Transit,,Kepler-60,288.9625,42.265,14.5,,,1.1,1.5,,,5915
Kepler-60 d,0.011,0.23,11.9016171,0.10548,,,,2012,11/21/15,,,,,Published in a refereed paper,Primary Transit,TTV,Primary Transit,,Kepler-60,288.9625,42.265,14.5,,,1.1,1.5,,,5915
Kepler-61 b,,0.192,59.87756,0.27,0.25,89.8,,2012,5/28/14,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-61,295.3042,42.4753,15,,0.03,0.635,0.62,K7V,1,4017
Kepler-62 b,0.028,0.117,5.714932,0.0553,,89.2,,2013,5/22/14,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-62,283.2125,45.3499,14,,-0.21,0.69,0.63,K2V,,4869
Kepler-62 c,0.0126,0.048,12.4417,0.0929,,89.7,,2013,5/22/14,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-62,283.2125,45.3499,14,,-0.21,0.69,0.63,K2V,,4869
Kepler-62 d,0.044,0.174,18.16406,0.12,,89.7,,2013,5/22/14,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-62,283.2125,45.3499,14,,-0.21,0.69,0.63,K2V,,4869
Kepler-62 e,0.113,0.144,122.3874,0.427,,89.98,,2013,5/22/14,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-62,283.2125,45.3499,14,,-0.21,0.69,0.63,K2V,,4869
Kepler-62 f,0.11,0.126,267.291,0.718,,89.9,,2013,5/22/14,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-62,283.2125,45.3499,14,,-0.21,0.69,0.63,K2V,,4869
Kepler-63 b,,0.545,9.4341505,0.08,,87.806,,2013,5/28/14,,,,,Published in a refereed paper,Primary Transit,,,,TYC 3550-458-1,289.225,49.54819722,12.02,200,0.05,0.984,0.901,,,5576
Kepler-65 b,,0.1257,2.1549156,0.035,0.02,,,2013,12/2/15,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-65,288.6875,41.15113583,11.018,312.43,0.17,1.199,1.399,B,3.89,6211
Kepler-65 c,0.084,0.2294,5.8599408,0.068,0.08,,,2013,12/2/15,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,Kepler-65,288.6875,41.15113583,11.018,312.43,0.17,1.199,1.399,B,3.89,6211
Kepler-65 d,,0.1344,8.131231,0.084,0.1,,,2013,12/2/15,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-65,288.6875,41.15113583,11.018,312.43,0.17,1.199,1.399,B,3.89,6211
Kepler-66 b,0.31,0.25,17.815815,0.1352,,,,2013,6/27/13,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-66,293.9833,46.6878,15.3,1107,0.012,1.038,0.966,GOV,1,5962
Kepler-67 b,0.31,0.26,15.7259,0.1171,,,,2013,6/27/13,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-67,294.1542,46.1664,16.4,1107,0.012,0.865,0.778,G9V,1,5331
Kepler-68 b,0.0188,0.206,5.3987533,0.0617,0.02,87.6,,2013,11/30/15,,,1280,,Published in a refereed paper,Primary Transit,,,,Kepler-68,291.0333333,49.04027778,,135,0.12,1.079,1.243,,6.3,5793
Kepler-68 c,0.00686,0.0827,9.604979,0.09059,0.42,86.93,,2013,11/30/15,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-68,291.0333333,49.04027778,,135,0.12,1.079,1.243,,6.3,5793
Kepler-68 d,0.84,,625,1.4,0.18,,,2013,11/30/15,,,,,Published in a refereed paper,Radial Velocity,,,,Kepler-68,291.0333333,49.04027778,,135,0.12,1.079,1.243,,6.3,5793
Kepler-69 b,,0.199,13.722341,0.094,0.16,89.62,,2013,5/28/14,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-69,293.2625,44.8689,13.7,,-0.29,0.81,0.93,G4V,,5638
Kepler-69 c,,0.153,242.4613,0.64,0.14,89.85,,2013,7/10/14,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-69,293.2625,44.8689,13.7,,-0.29,0.81,0.93,G4V,,5638
Kepler-7 b,0.433,1.614,4.885525,0.06246,0.1,85.18,,2010,2/26/15,357.1,,1586,,Published in a refereed paper,Primary Transit,,,,Kepler-7,288.5833333,41.0897222,,,0.11,1.36,2.02,,3.5,5933
Kepler-70  b,0.014,0.068,0.2401,0.006,,,5.00E-06,2011,11/5/13,,,,,Published in a refereed paper,Imaging,,,,KOI-55,296.3541667,41.0927778,14.87,1180,,0.496,0.203,sdB,0.0184,27730
Kepler-70 c,0.0021,0.078,0.34289,0.0076,,,6.00E-06,2011,11/5/13,,,,,Published in a refereed paper,Imaging,,,,KOI-55,296.3541667,41.0927778,14.87,1180,,0.496,0.203,sdB,0.0184,27730
Kepler-71 b,,1.0452,3.905081,0.047,0,89.95,,2013,10/28/13,,,,,Announced on a website,Primary Transit,,,,Kepler-71,294.865509,46.285851,15.386,,-0.2,0.923,0.816,,,5591
Kepler-74 b,0.68,1.32,7.340718,0.084,0.287,85.55,,2012,9/24/13,64,2454967.04,,,Submitted to a professional journal,Primary Transit,,,,Kepler-74,293.0916667,41.3555556,14.23,1330,0.34,1.4,1.51,F8V,2.9,6050
Kepler-75 b,9.9,1.03,8.884924,0.08,0.569,89.1,,2013,9/28/14,63.6,2455002.841,,,Published in a refereed paper,Primary Transit,,,,Kepler-75,291.1375,36.5775,15,1140,-0.07,0.88,0.88,G8V,6,5330
Kepler-76 b,1.96,1.25,1.54492875,0.028,,78,,2013,7/5/13,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-76,294.1917,39.6189,14,,-0.1,1.2,1.12,,,6300
Kepler-77 b,0.43,0.96,3.5787087,0.04501,0,88,,2013,9/18/13,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-77,289.607971,44.345421,15,570,0.2,0.95,0.99,G5V,7.5,5520
Kepler-78 b,0.005317308,0.10705702,0.35500745,0.01,,79,,2013,5/28/14,,,2330,,Published in a refereed paper,Primary Transit,,,,Kepler-78,293.7417,44.4483,12,,-0.14,0.81,0.74,G,,5089
Kepler-79 b,0.034285,0.309568,13.4845,0.117,0.015,88.78,,2013,5/28/14,,,868,,Announced on a website,Primary Transit,,,,Kepler-79,300.51712,44.38158,14.11,,,1.165,1.302,,3.44,6174
Kepler-79 c,0.018558,0.332,27.4029,0.187,0.03,89.48,,2013,5/28/14,,,685,,Published in a refereed paper,Primary Transit,,,,Kepler-79,300.51712,44.38158,14.11,,,1.165,1.302,,3.44,6174
Kepler-79 d,0.018872,0.64,52.0902,0.287,0.025,89.93,,2013,5/28/14,,,553,,Announced on a website,Primary Transit,,,,Kepler-79,300.51712,44.38158,14.11,,,1.165,1.302,,3.44,6174
Kepler-79 e,0.0129,0.312,81.0659,0.386,0.012,89.13,,2013,5/28/14,,,477,,Announced on a website,Primary Transit,,,,Kepler-79,300.51712,44.38158,14.11,,,1.165,1.302,,3.44,6174
Kepler-8 b,0.603,1.419,3.52254,0.0483,0,84.07,3.60E-05,2010,2/26/15,,,1638,,Announced on a professional conference,Primary Transit,,,,Kepler-8,281.2875,42.4511111,13.9,1330,-0.055,1.213,1.486,,3.84,6213
Kepler-80 b,,0.21,7.05,,,,,2012,9/24/13,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-80,296.1125,39.9788889,15,,-0.56,,0.738,,,4250
Kepler-80 c,,0.23,9.52,,,,,2012,9/24/13,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-80,296.1125,39.9788889,15,,-0.56,,0.738,,,4250
Kepler-80 d,,0.125,3.07,,,,,2012,9/24/13,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-80,296.1125,39.9788889,15,,-0.56,,0.738,,,4250
Kepler-80 e,,0.134,4.64,,,,,2012,9/24/13,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-80,296.1125,39.9788889,15,,-0.56,,0.738,,,4250
Kepler-80 f,,0.116,0.99,,,,,2012,9/24/13,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-80,296.1125,39.9788889,15,,-0.56,,0.738,,,4250
Kepler-81 b,,0.2269,5.954893,0.056,0,85.94,,2013,9/22/13,,,646,,Announced on a website,Primary Transit,,,,Kepler-81,293.636963,42.82497,15.563,,-0.2,0.648,0.578,,,4391
Kepler-81 c,,0.2188,12.039901,0.089,0,87.66,,2013,9/22/13,,,513,,Announced on a website,Primary Transit,,,,Kepler-81,293.636963,42.82497,15.563,,-0.2,0.648,0.578,,,4391
Kepler-81 d,,0.108,20.837846,0.128,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-81,293.636963,42.82497,15.563,,-0.2,0.648,0.578,,,4391
Kepler-82 b,,0.3573,26.44288,0.169,0,89.38,,2013,9/22/13,,,581,,Announced on a website,Primary Transit,,,,Kepler-82 ,292.873383,42.966141,15.437,,,,,,,5500
Kepler-82 c,,0.4734,51.53005,0.264,0,89.95,,2013,9/22/13,,,464,,Announced on a website,Primary Transit,,,,Kepler-82 ,292.873383,42.966141,15.437,,,,,,,5500
Kepler-82 d,,0.158,2.382961,0.034,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-82,292.8733826,42.966137,,,-0.014,0.85,0.94,,,5428
Kepler-82 e,,0.22,5.902206,0.063,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-82,292.8733826,42.966137,,,-0.014,0.85,0.94,,,5428
Kepler-83 b,,0.209,9.770513,0.078,0,88.24,,2013,9/22/13,,,,,Announced on a website,Primary Transit,,,,Kepler-83,282.232513,43.66563,16.511,,-0.2,0.664,0.539,,,4164
Kepler-83 c,,0.1733,20.08976,0.126,0,88.81,,2013,9/22/13,,,,,Announced on a website,Primary Transit,,,,Kepler-83,282.232513,43.66563,16.511,,-0.2,0.664,0.539,,,4164
Kepler-83 d,,0.173,5.169796,0.051,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-83,282.232513,43.66563,16.511,,-0.2,0.664,0.539,,,4164
Kepler-84 b,,0.1965,8.725854,0.083,0,88.24,,2013,9/22/13,,,937,,Announced on a website,Primary Transit,,,,Kepler-84,298.252045,40.496078,15.032,,-0.2,1.022,1.035,,,6015
Kepler-84 c,,0.2144,12.882525,0.108,0,88.24,,2013,9/22/13,,,821,,Announced on a website,Primary Transit,,,,Kepler-84,298.252045,40.496078,15.032,,-0.2,1.022,1.035,,,6015
Kepler-84 d,,0.123,4.224537,0.052,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-84,298.252045,40.496078,15.032,,-0.2,1.022,1.035,,,6015
Kepler-84 e,,0.232,27.434389,0.181,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-84,298.252045,40.496078,15.032,,-0.2,1.022,1.035,,,6015
Kepler-84 f,,0.196,44.552169,0.25,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-84,298.252045,40.496078,15.032,,-0.2,1.022,1.035,,,6015
Kepler-85 b,0.0465,0.178,8.305992,0.07891,,,,2013,9/24/13,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-85,290.975,45.2903,15,,,0.95,0.84,,,5666
Kepler-85 c,0.059,0.197,12.51217,0.10369,,,,2013,9/24/13,,,,,Published in a refereed paper,Primary Transit,,,,Kepler-85,290.975,45.2903,15,,,0.95,0.84,,,5666
Kepler-85 d,,0.107,17.91323,0.13,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-85,290.975,45.2903,15,,,0.95,0.84,,,5666
Kepler-85 e,,0.113,25.216751,0.163,,,,2014,3/6/14,,,,,Announced on a website,Primary Transit,,,,Kepler-85,290.975,45.2903,15,,,0.95,0.84,,,5666
Kepler-86 b,,0.905,282.5255,0.828,0.41,89.83,,2013,5/22/14,3.4,,281,,Published in a refereed paper,Primary Transit,,,,KIC 12735740,289.7625,51.9625,,,-0.078,0.94,1,,,5629
Kepler-87 b,1.02,1.21,114.73709,0.471,0.036,89.274,,2013,10/11/13,238.6,,478.1,,Published in a refereed paper,Primary Transit,,,,KOI-1574,297.9167,46.965,15,,-0.17,1.1,1.82,,7.5,5600
Kepler-87 c,0.0201,0.549,192.363,0.664,0.039,89.588,,2012,10/11/13,223.2,,403.3,,Published in a refereed paper,Primary Transit,,,,KOI-1574,297.9167,46.965,15,,-0.17,1.1,1.82,,7.5,5600
Kepler-88 b,0.027373124,0.337229614,10.95416,,0.05593,89.055,,2013,9/14/15,90.59,,,,Published in a refereed paper,Primary Transit,Theoretical,Primary Transit,,Kepler-88,291.15,40.6694,13.5,385,0.37,1.022,0.961,B,2.45,5513
Kepler-88 c,0.625491615,,22.3395,0.1529,0.05628,86.2,,2013,9/14/15,270.76,,,,Published in a refereed paper,Radial Velocity,,,,Kepler-88,291.15,40.6694,13.5,385,0.37,1.022,0.961,B,2.45,5513
Kepler-89 b,0.033,0.153,3.7432451,0.05,,,,2012,11/5/13,,,,,Published in a refereed paper,Primary Transit,,,,KOI-94,297.3333,41.8911,12.4,,-0.01,1.25,1.656,,3.9,6116
